NAME;ADDRESS;OKRUG;UPRAVA;ROUTES;LAT;LON
Метро Кузьминки;Маршала Чуйкова ул.;ЮВАО;Кузьминки;А658 Тб74;55.70475586498699;37.7641002833216
К/т Высота;Маршала Чуйкова ул.;ЮВАО;Кузьминки;А658 Тб74;55.69983691010557;37.762461969050044
Ул. Марш. Чуйкова;Маршала Чуйкова ул.;ЮВАО;Кузьминки;А658 Тб74;55.696820416057086;37.76058974707424
68-я гор. б-ца;Волжский бульв.;ЮВАО;Кузьминки;А713 А228;55.69479812130244;37.75505926743877
М-н Свет;Волгоградский просп.;ЮВАО;Кузьминки;А99 А143 А143К А169 А159;55.70424317432506;37.775399772629996
М-н Свет;Волгоградский просп.;ЮВАО;Кузьминки;А99 А143 А169 А159 А143К;55.70394909267313;37.775032894071906
М-н Мебель;Волгоградский просп.;ЮВАО;Кузьминки;А99 А143 А89 А143К А169 А159;55.702403542265614;37.787071396330234
Волгоградский просп. 62;Волгоградский просп.;ЮВАО;Кузьминки;А99 А159;55.706527326189736;37.75541646069321
Волжский бульв. (Волгоградский просп.);Волгоградский просп.;ЮВАО;Кузьминки;А99 А159;55.70760543921159;37.74988327891432
Метро Кузьминки;Волгоградский просп.;ЮВАО;Кузьминки;А99 А159;55.705507498048654;37.76348207615024
Метро Кузьминки (Волгоградский проспект);Волгоградский просп.;ЮВАО;Кузьминки;А99 А159;55.7052427208273;37.76355278262908
Метро Кузьминки;Жигулёвская ул.;ЮВАО;Кузьминки;АВк;55.705189834455666;37.764939354409115
Зеленодольская ул.;Зеленодольская ул.;ЮВАО;Кузьминки;АВк;55.710122424360875;37.77015489520659
Жигулевская ул.;Жигулёвская ул.;ЮВАО;Кузьминки;АВк;55.71027646014116;37.764152924601355
Трансагентство;Волжский бульв.;ЮВАО;Кузьминки;АВк;55.70818114669042;37.74796753431597
М-н Оптика;Окская ул.;ЮВАО;Кузьминки;АВк А143;55.71108822964514;37.752875721328856
Окская ул. 18;Окская ул.;ЮВАО;Кузьминки;АВк А143;55.712206789829544;37.75715702340596
Окская ул. 4;Окская ул.;ЮВАО;Кузьминки;АВк А143;55.710318242990624;37.74974933300898
Ветеринарная акад.;Академика Скрябина ул.;ЮВАО;Кузьминки;АВк А29КФ А29;55.69733953875229;37.791342373116905
Ветеринарная акад.;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВк Тб27 Тб38;55.69709425490514;37.788383394197886
К/т Высота;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВк Тб27 Тб38;55.69985098835334;37.76809595705526
Есенинский бульв. - Школа им. Марш. Чуйкова;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВк Тб27 Тб38;55.69905703290079;37.77406674719285
Есенинский бульвар (Есенинский бульвар);Есенинский бульвар;ЮВАО;Кузьминки;АВк Тб27 Тб38;55.70503707283349;37.779168273360675
Универсам Остров;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВк Тб27 Тб38;55.70102567450522;37.75907620372745
Ул. Юных Ленинцев 101;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВк Тб27 Тб38;55.698268362201254;37.78008712782655
Ул. Юных Ленинцев 115;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВк Тб27 Тб38;55.69770414162883;37.7844264194451
Ул. Юных Ленинцев 34;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВк Тб27 Тб38;55.70094908872178;37.7546759795258
Метро Кузьминки;Жигулёвская ул.;ЮВАО;Кузьминки;АВч;55.70516683562467;37.7658939484746
К/т Высота;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВч;55.700279171206276;37.76348208362847
Ул. Федора Полетаева;Зеленодольская ул.;ЮВАО;Кузьминки;АВч;55.71196948204428;37.7766324305313
Универсам Остров;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВч Тб27 Тб38;55.70074759422347;37.76002349965934
Ул. Юных Ленинцев 34;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВч Тб27 Тб38;55.70096288171802;37.7561231249552
Ветеринарная акад.;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВч Тб38 Тб27;55.69665188675667;37.788871646328
К/т Высота;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВч Тб38 Тб27;55.69997071881536;37.76588863530359
Есенинский бульв. - Школа им. Марш. Чуйкова;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВч Тб38 Тб27;55.69877016507179;37.774868137216465
Есенинский бульвар (Есенинский бульвар);Есенинский бульвар;ЮВАО;Кузьминки;АВч Тб38 Тб27;55.7056650281487;37.78049067157397
Ул. Юных Ленинцев 101;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВч Тб38 Тб27;55.69802928294972;37.78054373808511
Ул. Юных Ленинцев 115;Юных Ленинцев ул.;ЮВАО;Кузьминки;АВч Тб38 Тб27;55.697343715853826;37.7857640351161
Ул. Чистова;Волжский бульв.;ЮВАО;Кузьминки;530м 106м;55.69797204822844;37.752954394993544
Волжский бульв.;Волжский бульв.;ЮВАО;Кузьминки;Тб27 Тб38;55.70097464598745;37.75098611469595
Дворец единоборств;Авиамоторная ул.;ЮВАО;Лефортово;133м;55.741504484304;37.720804405437164
Золоторожский вал;Золоторожский вал;ЮВАО;Лефортово;187м;55.7542128770383;37.69041733141766
Авиамоторная ул. 2;Авиамоторная ул.;ЮВАО;Лефортово;346м;55.76097605694944;37.712898052842334
Боровая;Боровая ул.;ЮВАО;Лефортово;634м;55.769505346729154;37.71604122661857
Авиамоторная д.75;Авиамоторная ул.;ЮВАО;Лефортово;740м;55.73562155811316;37.72003962643289
Курская - тов.;шоссе Энтузиастов;ЮВАО;Лефортово;А125;55.747088901206716;37.68988023744963
Душинская ул.;шоссе Энтузиастов;ЮВАО;Лефортово;А125 Тб45 Тб53;55.74839285245413;37.702230822996796
Старообрядческая ул.;шоссе Энтузиастов;ЮВАО;Лефортово;А125 Тб53 Тб45;55.74741763214101;37.693869164256775
Волочаевская ул. 12;Волочаевская ул.;ЮВАО;Лефортово;А125 Тм24 Тм45 Тм43;55.755388770888906;37.68170154059911
Самокатная ул.;Волочаевская ул.;ЮВАО;Лефортово;А125 Тм45 Тм24 Тм43;55.75652772823578;37.68335383830511
Трамвайноремонтный з-д;Волочаевская ул.;ЮВАО;Лефортово;А125 Тм45 Тм24 Тм43;55.75257624692411;37.67844597931225
Введенское кладб.;Сторожевая ул.;ЮВАО;Лефортово;А59;55.76625917735187;37.7099515549884
Введенское кладбище (ул. Крюковская);ул. Крюковская;ЮВАО;Лефортово;А59;55.771185680996794;37.708551734778624
Введенское кладбище (ул. Лонгиновская);ул. Лонгиновская;ЮВАО;Лефортово;А59;55.767900911692436;37.71101202554758
Метро Авиамоторная;Авиамоторная ул.;ЮВАО;Лефортово;А59;55.75115782163827;37.718545889308196
Сторожевая ул. 20;Юрьевская ул.;ЮВАО;Лефортово;А59;55.766272797732746;37.7151996770125
Сортировочная;Авиамоторная ул.;ЮВАО;Лефортово;А59;55.75906463522862;37.71646257337323
5-я Кабельная ул.;5-я Кабельная ул.;ЮВАО;Лефортово;А59 А59к А59КФ А759 А59;55.737734940702104;37.72205138395807
3-я Кабельная ул.;Авиамоторная ул.;ЮВАО;Лефортово;А59 А59к А759 А59КФ А59 Тб45;55.747829563707036;37.71969357706995
К/т Спутник;Авиамоторная ул.;ЮВАО;Лефортово;А59 А730 А59;55.76246207932326;37.708507384295366
Солдатская ул. 14;Солдатская ул.;ЮВАО;Лефортово;А59 А730 А59;55.76342818414862;37.70569892398903
Поликлиника № 133;Юрьевский пер.;ЮВАО;Лефортово;А59 А730 А59;55.76551360968727;37.717892394905405
Ул. Госпитальный Вал;Ухтомская ул.;ЮВАО;Лефортово;А59 А730 А59;55.77322802630885;37.71049886339212
Юрьевский пер.;Юрьевский пер.;ЮВАО;Лефортово;А59 А730 А59;55.76270139791554;37.71824703236406
Ухтомская ул. - Музей Лефортово;Ухтомская ул.;ЮВАО;Лефортово;А59 А730 А730У А59;55.7687130276024;37.71410724683896
Сортировочная;Авиамоторная ул.;ЮВАО;Лефортово;А59 А730У А730 А59;55.75927884365547;37.71603074391904
Лефортовский рынок;Авиамоторная ул.;ЮВАО;Лефортово;А59 Тм43 Тм32 Тм46;55.75512273891632;37.7161621005374
8-й таксомоторный парк;Авиамоторная ул.;ЮВАО;Лефортово;А59к А59 А59КФ А759 А59;55.73973779279551;37.72112019382887
5-я Кабельная ул.;5-я Кабельная ул.;ЮВАО;Лефортово;А59к А759 А59КФ А59 А59;55.73783124241408;37.72261789557721
Авиамоторная ул. 30;Авиамоторная ул.;ЮВАО;Лефортово;А59КФ А59 А759 А59к А59 Тб45;55.74457507149179;37.72145855382445
4-я Кабельная ул. - Дворец единоборств;Авиамоторная ул.;ЮВАО;Лефортово;А59КФ А59к А59 А759 А59;55.74081525146262;37.72100881461632
Центр обслуживания населения;пр. Завода Серп и Молот;ЮВАО;Лефортово;А59КФ А730 А805 А59к;55.753781166544094;37.70024885563319
Метро Авиамоторная;шоссе Энтузиастов;ЮВАО;Лефортово;А59КФ А805 А59к А759;55.75100766486361;37.71557255580082
Старообрядческая ул.;шоссе Энтузиастов;ЮВАО;Лефортово;А730;55.74759596837166;37.693033663363245
Ул. Лефортовский Вал 7;Лефортовский Вал ул.;ЮВАО;Лефортово;А730;55.75980921993568;37.7022393132674
Курская - тов.;шоссе Энтузиастов;ЮВАО;Лефортово;А730 А125 Тб53 Тб45;55.747305355484485;37.689308046665566
